Date,AGRO_Price,BBAR_Price,BMA_Price,CEPU_Price,CAAP_Price,DESP_Price,EDN_Price,GLOB_Price,GGAL_Price,IRS_Price,MELI_Price,PAM_Price,SUPV_Price,TS_Price,TX_Price,TGS_Price,YPF_Price,AFYA_Price,ABEV_Price,TBBB_Price,BAK_Price,BBD_Price,BSBR_Price,BRFS_Price,CBDBY_Price,CINT_Price,ERJ_Price,EVEX_Price,GGB_Price,INTR_Price,ITUB_Price,LVRO_Price,NU_Price,PAGS_Price,PAX_Price,PBR_Price,SGML_Price,SID_Price,STN_Price,UGP_Price,VALE_Price,VSTA_Price,VINP_Price,VTRU_Price,VTEX_Price,XP_Price,ZENV_Price,BCH_Price,BSAC_Price,CCU_Price,SQM_Price,AVAL_Price,CIB_Price,EC_Price,GPRK_Price,PSMT_Price,STIX_Price,TGLS_Price,AMX_Price,ASR_Price,CX_Price,FMX_Price,KOF_Price,OMAB_Price,PAC_Price,TV_Price,VIST_Price,VLRS_Price,AUNA_Price,BAP_Price,BVN_Price,CEG_Price,CPAC_Price,IFS_Price,NEXA_Price,SCCO_Price,PAAS_Price,CPA_Price,BLX_Price,ARCO_Price,DLO_Price,AGRO_Volume,BBAR_Volume,BMA_Volume,CEPU_Volume,CAAP_Volume,DESP_Volume,EDN_Volume,GLOB_Volume,GGAL_Volume,IRS_Volume,MELI_Volume,PAM_Volume,SUPV_Volume,TS_Volume,TX_Volume,TGS_Volume,YPF_Volume,AFYA_Volume,ABEV_Volume,TBBB_Volume,BAK_Volume,BBD_Volume,BSBR_Volume,BRFS_Volume,CBDBY_Volume,CINT_Volume,ERJ_Volume,EVEX_Volume,GGB_Volume,INTR_Volume,ITUB_Volume,LVRO_Volume,NU_Volume,PAGS_Volume,PAX_Volume,PBR_Volume,SGML_Volume,SID_Volume,STN_Volume,UGP_Volume,VALE_Volume,VSTA_Volume,VINP_Volume,VTRU_Volume,VTEX_Volume,XP_Volume,ZENV_Volume,BCH_Volume,BSAC_Volume,CCU_Volume,SQM_Volume,AVAL_Volume,CIB_Volume,EC_Volume,GPRK_Volume,PSMT_Volume,STIX_Volume,TGLS_Volume,AMX_Volume,ASR_Volume,CX_Volume,FMX_Volume,KOF_Volume,OMAB_Volume,PAC_Volume,TV_Volume,VIST_Volume,VLRS_Volume,AUNA_Volume,BAP_Volume,BVN_Volume,CEG_Volume,CPAC_Volume,IFS_Volume,NEXA_Volume,SCCO_Volume,PAAS_Volume,CPA_Volume,BLX_Volume,ARCO_Volume,DLO_Volume
2018-03-08,7.7059,15.3665,76.631,13.4275,13.81,30.91,57.31,53.37,47.7426,15.1947,397.32,61.9,25.7428,27.5948,20.1836,17.1624,22.0489,,5.2528,,20.8682,4.6604,7.3359,7.3998,19.7465,,25.2946,,2.5325,,5.327,,,34.2396,,4.2256,,1.4417,22.9022,9.1039,7.2231,,,,,,,20.4566,21.7348,19.6237,40.9035,3.9361,22.9499,7.3683,8.0947,72.6714,,7.4808,15.3142,137.7559,6.9372,79.4496,51.2306,27.9116,71.3929,12.987,,7.86,,174.4211,14.4671,,6.7043,,15.4207,38.0731,13.8342,109.8587,17.1706,8.298,,306629,250388,97194,93100.0,298500.0,645123.0,17610,168984,200189,53150,950623,178148,336900.0,4343700,333900,78006,237223,,31290400,,198307,12441803,755200,3813122,524300.0,,2128800.0,,18738090,,14331183,,,1426600.0,,11418900,,2706253,14192.0,907540,23915400,,,,,,,136548,212300,76800,2649100,28200,137300,852100,246700,139892,,17000,1917748,54100,14196300,321200,120200,46907,91600,2280500,,721966,,218200,671800,,288.0,,302309.0,1090398,942100,167700,63700,152000,
2018-03-09,7.3945,15.8298,77.8866,13.7229,14.42,33.5,58.18,54.04,49.4608,15.1656,413.94,63.51,26.5405,28.1898,20.1718,17.8215,22.1673,,5.2824,,21.453,4.7642,7.4286,7.886,19.8898,,26.9928,,2.5528,,5.4114,,,34.6924,,4.3559,,1.4974,23.2177,9.3086,7.3427,,,,,,,20.7266,22.2192,19.8717,42.0754,3.9268,23.1021,7.5225,8.1352,73.6731,,7.6309,15.4759,138.6888,7.0426,78.8765,51.5812,27.7607,71.307,13.0406,,8.06,,174.5237,14.5525,,6.6819,,15.4284,38.4965,13.8253,110.538,17.2259,8.3849,,843781,134770,235537,115200.0,1748800.0,446120.0,39068,201170,340714,51021,497453,316141,418000.0,4543800,202800,270408,697509,,15375800,,269365,17658179,876600,4136352,482500.0,,1666400.0,,13589856,,10229611,,,5768400.0,,13814000,,3670876,15071.0,1070696,19224551,,,,,,,97122,195000,137400,1461500,56200,154400,1241800,138100,82415,,45600,1633068,48700,11905000,301000,68700,63707,82300,4339500,,490456,,160400,485200,,4212.0,,321297.0,1226453,933500,184400,138000,333200,
2018-03-12,7.3856,16.1808,80.0909,13.9224,14.71,33.13,58.9,54.44,51.9408,15.1481,410.05,63.48,27.1931,27.9838,20.1245,17.9039,21.7235,,5.4007,,21.5992,4.8001,7.5213,8.0124,20.0236,,26.6551,,2.5839,,5.4721,,,35.6175,,4.344,,1.5085,23.353,9.2267,7.4053,,,,,,,20.8159,22.3403,19.8923,41.7011,3.9547,22.9971,7.4668,8.0785,73.9919,,7.5725,15.484,138.4518,6.9372,79.1968,51.2978,28.0076,71.772,13.0636,,8.26,,174.1054,14.7329,,6.6987,,15.3742,38.3767,14.0122,112.1258,17.6252,8.298,,1490066,278219,353679,86400.0,309300.0,355025.0,61926,106742,594127,57534,562086,190916,393000.0,1510800,326300,112541,858393,,29105700,,158409,17722343,1194300,1973414,240500.0,,1009900.0,,8176392,,12635954,,,2180000.0,,8808800,,2065434,38205.0,696932,14537610,,,,,,,272558,202400,96900,721800,22800,136400,916000,126400,90066,,15300,1686702,85500,8433800,303500,71100,43298,72500,4949100,,885402,,160700,1037000,,2296.0,,641834.0,946736,1058800,125800,59400,699100,
2018-03-13,7.4034,16.0966,78.4502,13.8586,14.85,33.08,59.7,53.5,50.7047,15.1015,406.41,65.07,27.3563,27.2821,19.8526,17.4013,21.7334,,5.3859,,21.4164,4.7402,7.4418,7.9929,19.737,,26.3671,,2.5631,,5.4148,,,35.3715,,4.2759,,1.4918,22.9923,9.1244,7.3484,,,,,,,20.891,22.2394,19.8717,41.3511,3.9222,22.5561,7.5139,8.0541,74.2195,,7.7894,15.6457,138.4288,7.0235,78.6068,50.619,28.0556,71.8865,12.7416,,8.34,,174.0975,14.3152,,6.4409,,15.1667,38.2497,14.1636,114.2619,17.5576,8.298,,1524484,228691,244666,148800.0,98200.0,219368.0,29346,125439,443460,49923,477175,349381,465300.0,2104000,425500,153780,994214,,24462700,,160736,7549505,1591900,2164325,358900.0,,2277300.0,,10594962,,14728871,,,1303200.0,,10828600,,2093916,22883.0,921952,25006750,,,,,,,233038,180300,171700,982900,75500,285000,1531600,42100,81059,,37000,3229311,48200,7513900,191200,95500,111038,74800,2455300,,648693,,283100,941800,,5431.0,,165096.0,909265,810600,327200,52700,298600,
2018-03-14,7.4301,16.3212,78.0863,13.6909,14.25,32.43,59.99,53.05,50.8446,14.9793,404.97,65.1,27.6101,27.0838,19.687,17.4672,21.3094,,5.4673,,21.1825,4.7282,7.4948,7.8665,19.5937,,25.7117,,2.5164,,5.3304,,,34.9187,,4.2878,,1.4807,23.0374,9.1121,7.4281,,,,,,,20.7367,22.3268,19.9681,41.229,4.0196,22.5508,7.5696,8.0379,73.1267,,7.5892,15.6295,137.9012,6.9085,78.5984,51.7453,27.9322,71.2713,12.5806,,8.17,,170.4036,14.3152,,6.5474,,15.4621,38.5955,14.0478,113.0506,17.3856,8.4718,,1185973,306025,187938,113900.0,306500.0,173775.0,27172,158260,257067,49887,315620,814814,402300.0,1598600,130900,169458,1105306,,20061200,,102004,8587986,917600,2199010,462200.0,,712700.0,,8773254,,17522695,,,1433500.0,,10097900,,1909192,5627.0,694904,14642960,,,,,,,154794,198200,109400,886600,78200,381100,905600,34100,82116,,132100,1426955,37300,9036600,171600,116500,72122,119000,1380600,,455064,,150400,1365300,,1213.0,,430320.0,935788,1020300,160600,56400,607900,
2018-03-15,7.3411,16.5809,77.7582,13.6909,14.2,32.75,58.93,53.13,50.8057,15.1074,387.11,64.39,27.9545,26.7025,19.3619,17.3025,21.3291,,5.3267,,20.9779,4.6046,7.4485,7.4484,19.116,,25.1853,,2.423,,5.2898,,,34.6333,,4.1664,,1.4195,22.9022,8.9114,7.3199,,,,,,,20.6312,22.2864,19.5893,39.7234,3.9732,22.5036,7.6596,7.9487,73.1267,,7.6142,15.5487,135.5766,6.8318,77.8904,50.3131,27.7264,70.1338,12.2127,,8.08,,170.0799,13.8785,,6.5025,,15.5499,38.4544,13.7363,111.5447,17.3672,8.4284,,1018584,226700,115706,133300.0,318500.0,192541.0,60027,88570,235375,98113,667025,177060,277200.0,1396500,144500,108455,820735,,23206300,,274954,10573342,1238400,3099688,613800.0,,751700.0,,14003514,,16877828,,,1143100.0,,15001300,,1682045,6625.0,1558808,14517360,,,,,,,112970,239600,142000,1205600,32900,338900,923900,82900,76723,,6700,2491842,49100,10887500,232000,72000,46695,79300,4514700,,389108,,166300,1577800,,1684.0,,220672.0,656885,973300,118400,61500,396700,
2018-03-16,7.2343,16.5178,77.6797,13.7947,14.14,32.91,59.02,53.29,50.7746,15.2995,378.44,63.82,27.873,27.0609,19.285,17.459,21.2403,,5.275,,21.4237,4.6245,7.5411,7.4289,19.2688,,25.2151,,2.4334,,5.2527,,,34.0723,,4.1752,,1.4139,23.0374,8.9114,7.2914,,,,,,,20.7327,22.3335,19.5135,39.6014,3.9361,22.7923,7.7581,8.2812,73.9463,,7.8311,15.3546,135.2401,6.6498,75.8256,49.6865,27.6784,70.7562,12.0287,,7.93,,170.4904,13.6412,,6.5025,,15.8452,38.5671,13.6561,111.8312,17.6006,8.4284,,888869,191733,105829,105400.0,151500.0,122167.0,14258,141711,294198,51198,717343,118582,262500.0,1789000,376400,110137,538576,,14089100,,276289,15367544,1599800,5289589,201500.0,,682500.0,,14243544,,24911448,,,1036400.0,,12949000,,2489349,9125.0,948930,16524930,,,,,,,776851,335300,161900,1366400,104400,367000,1584500,917700,191725,,53100,2499438,89800,7095500,467200,51600,61413,184600,3612300,,716722,,349500,4493100,,310.0,,321878.0,1202253,3110000,148400,151800,577400,
2018-03-19,7.0474,15.9913,76.6667,13.5472,13.77,33.05,57.55,52.02,49.0176,14.8163,366.51,61.91,26.8396,26.9999,19.0308,17.08,20.9149,,5.3046,,21.1314,4.5766,7.4948,7.3803,19.0014,,24.8324,,2.3608,,5.1379,,,32.8815,,4.0657,,1.3694,22.9472,8.8254,7.1034,,,,,,,20.5744,22.2999,20.3125,38.755,3.9268,22.4721,7.7281,8.7841,73.9008,,7.9562,15.2414,133.9937,6.4773,74.4603,49.1569,27.2256,70.4629,11.791,,7.79,,172.1795,13.6697,,6.4521,,15.3104,38.4118,13.7096,111.9539,17.6559,8.4284,,1154508,166383,59384,210900.0,154700.0,412032.0,30577,217185,207678,59532,1416148,177929,324000.0,1545100,303300,169896,637085,,14332900,,210107,11965605,926200,1761508,411400.0,,572500.0,,13208454,,28301704,,,1747600.0,,13684300,,2736342,41208.0,641082,24253189,,,,,,,74851,365100,272500,928200,28500,179200,881100,295100,142374,,13300,964542,34400,8863900,444500,51400,34442,47700,5041300,,373661,,201000,1019400,,466.0,,167963.0,648895,1066700,126300,92500,329700,
2018-03-20,7.0563,15.9632,75.618,13.7149,13.78,31.88,56.715,53.63,49.7406,14.2632,364.73,61.64,27.1297,27.305,19.2318,16.8493,21.0333,,5.2454,,20.9413,4.5327,7.508,7.1956,18.6001,,24.5839,,2.4438,,5.1278,,,34.033,,4.0716,,1.3805,22.7218,8.6984,7.149,,,,,,,20.5764,22.1519,20.1403,38.5922,3.9082,22.4143,7.9466,9.3275,74.5838,,7.9979,15.2495,131.0956,6.3911,74.4772,48.3886,27.2256,69.397,11.1624,,7.81,,175.5341,13.7361,,,,15.0071,38.8919,13.4247,112.224,17.6682,8.3849,,434717,150657,194592,245200.0,213900.0,265141.0,12260,179560,573581,102212,632015,288464,266300.0,1820500,293400,74355,658972,,12882300,,278284,9364514,1043000,2088992,262500.0,,1082800.0,,29107638,,20520667,,,1403800.0,,13167600,,4224946,330317.0,695926,14800800,,,,,,,255075,462400,464900,923100,54200,235200,1109300,217700,147066,,8300,1762307,44900,9649700,732100,175300,91889,68100,10785300,,545485,,173600,1402900,,,,215185.0,1283624,1855300,164600,62700,800600,
2018-03-21,6.8606,16.1457,77.9009,13.7708,13.02,31.9,56.5,53.52,50.9301,13.7916,361.85,61.75,27.7461,28.3118,20.024,16.7834,21.6052,,5.3711,,21.3872,4.6325,7.5411,7.2442,18.581,,25.8662,,2.5113,,5.165,,,35.4305,,4.2878,,1.4807,23.1276,8.8377,7.3996,,,,,,,20.5845,22.273,20.3401,38.8201,3.9082,22.4773,8.3022,10.0494,74.5838,,8.0646,15.4597,134.1696,6.5252,78.236,50.0968,27.9253,72.4516,11.1777,,8.18,,176.3944,14.1823,,6.6482,,15.1507,39.407,13.9677,111.4138,17.7788,8.3849,,589635,208191,286667,103000.0,714000.0,226190.0,21102,126177,318825,225197,440414,160140,363900.0,2423000,291300,80418,898467,,24703400,,267084,19273521,1841000,2630902,221900.0,,1322300.0,,10910592,,20035715,,,1655400.0,,17312800,,5022720,232468.0,888702,31293279,,,,,,,138906,866000,187000,1611700,150800,574500,1646200,382800,109774,,11100,3131420,36300,12569900,661200,136000,54745,93300,9153100,,589315,,443300,1557200,,1699.0,,499677.0,1267155,1221700,150900,111900,1232100,
2018-03-22,6.8695,15.9351,76.6596,13.9703,12.84,31.91,57.63,51.79,50.5414,13.3899,350.6,61.3,26.9665,25.5431,18.8475,16.0501,20.9741,,5.3119,,20.7732,4.5647,7.3822,7.1567,18.6957,,25.409,,2.3763,,5.0772,,,35.0368,,4.2019,,1.4362,22.5866,8.6452,7.1661,,,,,,,20.686,21.8761,19.8992,38.1039,3.899,22.0468,7.8609,9.5303,75.6311,,7.9311,15.4112,134.269,6.3623,77.1909,49.8879,27.548,72.8164,11.7297,,8.1,,171.9585,13.9545,,6.6707,,14.592,38.3203,13.9499,108.6966,17.2013,8.3415,,701964,140077,120698,318400.0,308000.0,112158.0,61770,170708,383569,375933,699087,180774,201500.0,8089600,314800,190642,581045,,11190300,,587592,13779835,852900,2913980,851400.0,,1287400.0,,17330292,,14643008,,,1217500.0,,13563500,,5235802,174403.0,932708,29232910,,,,,,,118687,557200,97500,1447600,46400,463500,2149600,380800,155640,,41800,2244686,33900,13725700,393700,97500,79092,70700,9491600,,480664,,231800,562300,,8185.0,,260974.0,992308,855100,209900,116400,778600,
2018-03-23,6.7627,15.8228,75.8178,13.2918,12.7,32.45,57.25,50.69,49.2897,13.5471,344.73,61.01,27.2294,25.5279,18.7529,15.6958,20.5994,,5.2898,,20.4004,4.6125,7.3425,7.0205,18.4377,,25.3593,,2.3245,,5.1109,,,35.2927,,4.2374,,1.3972,22.1808,8.5592,7.1262,,,,,,,20.0426,21.6205,20.0577,38.6003,3.8897,21.758,8.1651,9.798,74.9936,,7.9728,15.0797,128.8169,6.6498,73.8535,48.866,26.6494,69.2682,11.6607,,8.02,,171.848,14.0874,,6.8725,,14.0492,37.7203,14.4128,106.1512,16.9433,8.0374,,771251,186624,110121,344600.0,363300.0,181534.0,32103,199988,211567,324395,571687,114467,338000.0,4816000,190600,169294,684081,,14800900,,373152,21857729,1205300,3653772,379300.0,,1043400.0,,14995890,,20137189,,,1555800.0,,15027200,,2797269,180367.0,751416,22766211,,,,,,,123445,319200,259700,1652200,52100,393100,1767600,311900,175837,,16800,1595554,67600,32652400,586200,65100,82987,91000,3028900,,470219,,223300,873400,,5981.0,,326996.0,1106204,1566900,177800,113500,1045100,
2018-03-26,6.736,16.0404,77.4728,13.675,12.51,32.8,57.6,52.3,50.2693,13.5646,353.4,61.5,27.6101,26.3516,19.019,16.2808,21.6151,,5.3267,,20.8536,4.6325,7.4749,6.8066,18.5332,,25.6078,,2.3763,,5.1919,,,37.0052,,4.2848,,1.4195,21.9554,8.5797,7.2288,,,,,,,20.5277,21.8088,19.8441,38.9015,3.9036,22.6467,8.4907,9.9521,74.7659,,7.9979,15.5083,131.3709,6.7264,75.2188,48.4035,26.9032,71.5574,11.883,,8.14,,176.7969,14.1159,,6.8037,,14.3126,38.1087,14.306,106.3886,17.2934,7.7332,,1522129,292326,94356,133300.0,838100.0,191285.0,29948,307391,202370,56742,476567,261428,478700.0,2151200,136200,301100,1461803,,21579000,,206823,14420997,781000,2157519,332900.0,,833400.0,,9160326,,9935798,,,2215900.0,,13820500,,2651966,37346.0,770118,15387270,,,,,,,176062,282200,165600,767700,57100,441800,2021100,349000,134690,,23800,2117099,21600,11270100,552000,73000,76859,71900,2782500,,260656,,161600,608600,,421.0,,190594.0,1121273,983700,212700,91000,1505500,
2018-03-27,6.6203,15.9351,77.0591,13.8825,12.38,31.93,56.95,51.63,50.8524,13.6228,352.21,60.53,27.6464,26.0008,18.8239,16.6021,21.2108,,5.238,,20.0423,4.5407,7.4485,6.7483,18.9154,,25.3791,,2.3245,,5.0805,,,36.8674,,4.1338,,1.3861,21.8202,8.5101,6.9667,,,,,,,20.3653,21.8425,19.4377,38.6166,3.834,22.2124,8.1694,9.9115,74.5838,,8.0479,15.4436,128.8398,6.5348,75.2104,48.3289,26.6426,70.7347,12.1283,,8.19,,174.9736,13.907,,6.8445,,14.1928,37.6639,14.2704,104.2852,17.1644,7.6029,,702664,142039,105411,86900.0,74300.0,142039.0,13372,273019,225071,65212,1359976,139632,223000.0,2161900,116500,146253,652572,,15103700,,249782,6711697,886800,2335982,508600.0,,852700.0,,6033384,,13134516,,,2637600.0,,16785400,,2295536,28398.0,778338,19889160,,,,,,,134315,271500,280600,1240200,84100,579600,1654900,213900,100844,,11000,1997471,30400,11013400,374100,149000,46526,62100,3664300,,324634,,303800,1651600,,5702.0,,125372.0,743761,983000,171900,100100,887600,
2018-03-28,6.5224,15.879,76.2886,13.9304,11.94,31.0,56.78,50.75,50.6114,13.4831,341.22,59.88,27.3926,25.5965,18.5697,16.6104,21.1122,,5.2602,,19.6329,4.5806,7.5676,6.5149,18.6861,,25.2897,,2.3089,,5.1379,,,36.5131,,4.0746,,1.3694,21.9624,8.6043,7.092,,,,,,,20.7505,22.1586,19.8097,38.169,3.8711,22.027,7.998,9.8872,75.4945,,8.0056,15.2334,127.754,6.2473,76.2217,48.9257,26.5808,70.1481,12.1207,,7.99,,177.3179,14.0589,,6.9678,,13.658,36.9937,14.1458,104.3588,17.4409,7.6464,,595791,176765,61799,50600.0,114500.0,174910.0,24357,264713,178049,48954,822437,169721,353700.0,1503700,229800,226053,667679,,21590600,,237584,12019835,2155600,2338338,232900.0,,874000.0,,12328848,,16625245,,,3893600.0,,12391000,,1899302,17177.0,1623648,37067352,,,,,,,49860,364600,184000,1435100,63300,602000,1388000,76100,114697,,30600,1895154,36800,19908200,565800,86000,49036,58600,3661600,,363025,,224700,733000,,625.0,,230984.0,847814,900000,217100,70200,792700,
2018-03-29,6.6915,16.0123,77.0234,13.5712,12.34,31.25,57.53,51.54,51.1245,13.7684,356.39,59.6,27.5013,26.4431,19.2082,16.7587,21.3192,,5.3785,,21.1898,4.7402,7.9583,6.7288,19.2975,,25.8464,,2.4178,,5.2662,,,37.7138,,4.1871,,1.464,22.3246,8.8541,7.2458,,,,,,,21.0839,22.5421,20.2574,40.0002,3.8572,22.2548,8.2808,10.0575,76.0864,,7.9971,15.4355,130.4303,6.3431,77.0561,49.5523,27.0336,71.2784,12.2357,,8.15,,179.2043,14.4576,,6.7267,,13.9773,38.2285,14.3772,105.2755,17.5085,7.9959,,366239,166552,172339,147800.0,374500.0,93771.0,10321,338428,286377,97450,573675,241888,340200.0,2301700,207800,44159,359165,,15230000,,519197,13238459,2484100,2866756,239700.0,,924800.0,,8092476,,18302059,,,4679200.0,,12428900,,5718650,22631.0,1081296,23227100,,,,,,,68462,228500,115400,964200,37900,498900,1230800,269200,146225,,39400,2112210,41600,6385800,195400,28900,37119,64600,2018200,,337925,,199100,816800,,501.0,,298128.0,1105202,967300,331000,96200,572100,
2018-04-02,6.6915,15.9702,77.4657,13.4195,11.99,30.6,56.31,49.94,51.2644,13.8382,347.2,58.87,27.4197,26.0542,19.2614,16.4538,20.9938,,5.2602,,20.3785,4.6919,7.8854,6.7191,19.3453,,25.4587,,2.423,,5.2173,,,37.6646,,4.0627,,1.4807,22.1888,8.6534,7.3541,,,,,,,21.0356,22.643,19.9268,39.0642,3.9082,22.8427,8.2679,10.017,74.9936,,8.031,15.1363,127.9069,6.2569,74.4434,48.2618,26.718,70.7705,12.32,,8.12,,180.9013,14.7614,,6.6146,,13.8815,38.2638,14.4395,103.0002,17.447,7.9522,,620712,68768,59579,62000.0,140600.0,108189.0,25214,313694,191541,29675,536754,179048,73600.0,1428200,241200,51559,950145,,11418900,,330613,9574938,796900,2030366,285300.0,,492400.0,,5558994,,20333731,,,3837000.0,,10677200,,1668906,35121.0,976786,26529109,,,,,,,102615,360600,46800,713200,314000,662500,1582900,328300,110087,,20200,1877767,33300,10066100,261400,52500,43239,56100,2079400,,464443,,331300,833800,,11610.0,,156923.0,1166694,924800,270000,92900,479600,
2018-04-03,6.7716,16.3142,78.122,13.4355,12.14,31.0,57.51,48.83,51.6454,14.1642,342.87,59.01,28.2899,26.5042,19.4565,17.3684,21.2798,,5.3119,,20.1446,4.7039,7.8457,6.7483,19.4599,,25.7271,,2.4282,,5.1323,,,38.4815,,4.0479,,1.4473,22.3699,8.4241,7.28,,,,,,,21.3731,22.9928,20.3056,39.9513,3.9732,23.9337,8.4607,9.9683,74.4472,,7.8786,15.5729,129.0845,6.324,76.5251,48.866,26.8758,71.9294,12.6496,,8.35,,184.0349,14.8088,,6.8164,,13.8656,38.694,14.1191,104.4407,17.6252,7.9085,,298858,302953,162273,89800.0,105200.0,166125.0,25316,233257,138661,99072,414816,108759,482100.0,1420000,245700,233947,927833,,19131600,,318111,14728464,729000,1994677,294900.0,,601500.0,,4419576,,19285372,,,1939600.0,,10995100,,1256828,11739.0,1261534,15174940,,,,,,,58436,366400,93600,747400,227900,612600,1052400,150700,142899,,11800,1893292,44900,8758500,311500,45800,23615,80100,3089600,,930953,,338700,1264800,,6934.0,,107877.0,944987,1082300,325300,116600,589600,
2018-04-04,6.9941,16.1808,77.7725,13.5552,12.53,30.99,57.75,48.18,51.6765,14.4961,355.48,59.02,27.9545,26.5347,19.7816,17.3437,20.9741,,5.3341,,20.2542,4.6819,7.8126,6.7386,19.4599,,25.3294,,2.3608,,5.1661,,,37.3497,,4.0361,,1.4139,22.3246,8.4404,7.206,,,,,,,20.9099,22.9591,20.2505,40.7652,4.0011,24.3415,8.465,10.0089,76.3596,,7.7856,15.7832,130.9886,6.506,79.7783,49.5672,27.1227,73.5318,13.3856,,8.49,,184.619,15.1601,,6.9229,,13.8496,39.1599,14.1992,105.7584,17.6436,7.9085,,1152862,101280,136093,76500.0,138100.0,261976.0,13024,1563754,375888,46567,530376,219582,385000.0,2820300,366000,190843,589278,,16229300,,339498,10251112,1977700,1557414,272100.0,,777700.0,,6558426,,21455944,,,2213100.0,,15567900,,2832514,39840.0,785304,17570320,,,,,,,105618,161100,138700,771000,334400,410600,1156600,221300,110820,,32600,1902739,138900,9598600,702400,72900,49503,129000,3688200,,749519,,252500,1224600,,4119.0,,115103.0,1294174,536100,309600,123000,401300,
2018-04-05,7.172,16.3282,78.4644,13.7708,12.83,31.06,58.1,48.35,51.5365,14.7289,351.96,60.03,28.0361,27.1525,20.4674,17.3025,21.0826,,5.2972,,20.5174,4.6776,7.8589,6.4177,19.6001,,25.9458,,2.5164,,5.1661,,,36.956,,4.1397,,1.4584,22.2793,8.4896,7.3769,,,,,,,21.0671,22.9591,20.1059,42.0429,4.0707,24.7652,8.4307,10.2035,76.1775,,7.7432,15.7266,130.8891,6.5923,80.3767,49.6045,27.5069,74.2972,13.4393,,8.76,,187.1605,15.0746,,6.7873,,13.6261,39.576,14.2348,106.3313,17.8033,7.8211,,824014,160803,228589,79300.0,129300.0,167387.0,19665,406529,121072,119374,697963,199256,253400.0,1896800,177000,99685,423474,,20016500,,404087,18044992,1119000,4136437,399700.0,,867400.0,,13898934,,23038491,,,2298300.0,,16893300,,4483348,20186.0,941776,18417641,,,,,,,91411,149200,133400,1216400,221900,708100,1723800,390200,187040,,10900,1614488,122700,6729100,555000,85500,56746,54800,3561300,,692892,,254400,1414600,,1849.0,,206341.0,1001400,698600,159000,70900,410800,
2018-04-06,7.1987,16.2861,77.3302,13.6111,12.88,30.42,57.23,47.76,51.6687,14.7581,342.54,59.6,27.7098,26.5423,20.2487,17.1294,20.836,,5.0752,,20.1446,4.6019,7.5941,6.4566,19.3888,,25.4984,,2.4542,,5.1289,,,35.1451,,4.1219,,1.4028,22.1435,8.3667,7.2117,,,,,,,20.9057,22.7775,20.0025,41.8069,4.0702,24.6646,8.2936,9.871,80.3438,,7.6078,15.7185,129.811,6.5827,79.0703,49.3136,27.2874,74.4188,13.9223,,8.64,,185.2346,15.1316,,6.8389,,13.7698,38.6097,14.1369,100.7659,17.5576,7.9522,,599137,182091,69786,55500.0,265800.0,209356.0,22180,268334,146695,76052,371745,84237,156200.0,4535800,270200,108871,321249,,43694000,,311169,9407713,2081200,4211093,262100.0,,874900.0,,13048434,,13042849,,,1304000.0,,17083800,,1808876,15463.0,792642,14968580,,,,,,,57138,174200,95600,1239800,52100,420100,1268900,231900,711593,,18300,2887866,72900,6949400,574700,55700,53121,42300,3314300,,408818,,226000,695700,,13361.0,,106035.0,736623,654900,490400,60500,462000,
2018-04-09,7.003,16.0053,76.5811,13.6909,12.3,29.31,56.6,45.92,51.2877,14.7406,342.67,59.27,27.3291,26.7406,20.296,16.6104,21.0135,,5.0234,,19.9765,4.3822,7.4021,6.0968,18.6974,,24.4646,,2.3659,,4.9566,,,34.6136,,3.962,,1.3582,22.4152,8.1579,7.1205,,,,,,,20.9518,22.6901,20.0714,42.1568,4.0842,25.083,8.4735,9.798,80.1389,,7.464,15.7427,129.0922,6.7456,78.9524,49.0227,27.0953,74.0826,13.8149,,8.88,,183.9481,15.1221,,6.7155,,13.7299,38.3625,14.217,101.9035,17.5023,7.7337,,685738,151187,43314,36100.0,301000.0,233783.0,27112,351153,65392,81490,361962,168328,223300.0,1305600,139400,72681,485028,,33428700,,272794,15337768,4171400,3674072,502700.0,,700800.0,,11507706,,18281044,,,2045500.0,,13234900,,2259073,37311.0,746214,17475650,,,,,,,36190,188100,99700,988100,107200,391600,1288900,252000,269459,,6300,5213471,46100,8594800,558500,124100,26131,72800,5130400,,565634,,460700,526100,,3734.0,,102082.0,1087169,877500,336500,45600,339900,
